Telledata: Rådata;;;;;Felt 1,3;Fra Åsane Senter;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 2,4,6;Til Åsane Senter;;;
Tellepunkt: 1204350 - ÅSAMYRENE FV267;;;;;;;;
FV 267 Hp: 2 Km: 4660;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
01.07.2016;06:00;3;6;3;0;1;1;1
01.07.2016;06:00;4;8;3;0;2;2;1
01.07.2016;06:00;6;0;0;0;0;0;0
01.07.2016;07:00;1;41;35;2;4;0;0
01.07.2016;07:00;2;49;44;0;3;2;0
01.07.2016;07:00;3;45;33;2;2;7;1
01.07.2016;07:00;4;46;40;2;4;0;0
01.07.2016;07:00;6;11;1;0;1;6;3
01.07.2016;08:00;1;64;50;6;7;0;1
01.07.2016;08:00;2;114;105;1;6;2;0
01.07.2016;08:00;3;78;49;4;11;9;5
01.07.2016;08:00;4;122;104;4;9;4;1
01.07.2016;08:00;6;13;1;0;1;9;2
01.07.2016;09:00;1;53;45;3;5;0;0
01.07.2016;09:00;2;105;93;3;6;2;1
01.07.2016;09:00;3;129;91;6;18;8;6
01.07.2016;09:00;4;138;125;3;5;5;0
01.07.2016;09:00;6;10;0;0;2;3;5
01.07.2016;10:00;1;62;50;7;4;0;1
01.07.2016;10:00;2;124;104;5;7;7;1
01.07.2016;10:00;3;160;132;12;8;5;3
01.07.2016;10:00;4;224;196;11;16;1;0
01.07.2016;10:00;6;6;2;0;1;2;1
01.07.2016;11:00;1;110;90;5;13;1;1
01.07.2016;11:00;2;139;130;5;3;1;0
01.07.2016;11:00;3;296;269;3;14;6;4
01.07.2016;11:00;4;336;321;2;11;1;1
01.07.2016;11:00;6;11;0;0;1;3;7
01.07.2016;12:00;1;154;142;3;7;1;1
01.07.2016;12:00;2;181;162;5;9;2;3
01.07.2016;12:00;3;376;345;9;10;7;5
01.07.2016;12:00;4;449;431;6;11;0;1
01.07.2016;12:00;6;10;0;0;1;4;5
01.07.2016;13:00;1;170;152;9;8;1;0
01.07.2016;13:00;2;194;173;7;11;2;1
01.07.2016;13:00;3;446;418;8;8;5;7
01.07.2016;13:00;4;491;471;8;10;2;0
01.07.2016;13:00;6;10;1;0;0;3;6
01.07.2016;14:00;1;189;172;9;5;1;2
01.07.2016;14:00;2;187;170;10;6;1;0
01.07.2016;14:00;3;510;480;9;9;7;5
01.07.2016;14:00;4;513;489;12;10;1;1
01.07.2016;14:00;6;13;1;1;1;5;5
01.07.2016;15:00;1;216;201;5;10;0;0
01.07.2016;15:00;2;186;175;6;3;1;1
01.07.2016;15:00;3;539;508;5;13;5;8
01.07.2016;15:00;4;452;437;10;5;0;0
01.07.2016;15:00;6;14;2;0;1;6;5
01.07.2016;16:00;1;318;311;4;3;0;0
01.07.2016;16:00;2;230;210;5;12;2;1
01.07.2016;16:00;3;616;582;8;13;8;5
01.07.2016;16:00;4;460;441;9;10;0;0
01.07.2016;16:00;6;12;1;0;1;4;6
01.07.2016;17:00;1;260;247;5;4;2;2
01.07.2016;17:00;2;162;156;3;2;1;0
01.07.2016;17:00;3;551;519;6;9;10;7
01.07.2016;17:00;4;418;404;5;9;0;0
01.07.2016;17:00;6;12;1;0;0;6;5
01.07.2016;18:00;1;178;164;5;7;2;0
01.07.2016;18:00;2;165;153;2;5;3;2
01.07.2016;18:00;3;484;456;7;7;8;6
01.07.2016;18:00;4;413;399;3;6;3;2
01.07.2016;18:00;6;10;3;0;0;3;4
01.07.2016;19:00;1;164;158;2;3;1;0
01.07.2016;19:00;2;148;139;4;3;1;1
01.07.2016;19:00;3;446;423;3;8;4;8
01.07.2016;19:00;4;360;348;4;6;2;0
01.07.2016;19:00;6;6;1;0;0;2;3
01.07.2016;20:00;1;133;129;2;0;2;0
01.07.2016;20:00;2;90;86;3;0;1;0
01.07.2016;20:00;3;387;371;7;1;4;4
01.07.2016;20:00;4;294;284;4;4;2;0
01.07.2016;20:00;6;5;0;0;1;1;3
01.07.2016;21:00;1;99;95;1;1;2;0
01.07.2016;21:00;2;76;73;1;0;2;0
01.07.2016;21:00;3;289;274;3;6;3;3
01.07.2016;21:00;4;185;176;2;6;1;0
01.07.2016;21:00;6;4;0;0;0;1;3
01.07.2016;22:00;1;60;57;2;0;1;0
01.07.2016;22:00;2;46;39;3;2;2;0
01.07.2016;22:00;3;160;147;4;4;2;3
01.07.2016;22:00;4;67;65;0;1;1;0
01.07.2016;22:00;6;3;0;0;0;0;3
01.07.2016;23:00;1;36;35;0;0;1;0
01.07.2016;23:00;2;30;26;1;0;2;1
01.07.2016;23:00;3;65;58;1;0;3;3
01.07.2016;23:00;4;35;34;0;1;0;0
01.07.2016;23:00;6;3;0;0;0;1;2
01.07.2016;24:00;1;21;17;0;0;3;1
01.07.2016;24:00;2;21;15;1;0;4;1
01.07.2016;24:00;3;41;35;0;1;3;2
01.07.2016;24:00;4;13;13;0;0;0;0
01.07.2016;24:00;6;3;1;0;0;0;2
02.07.2016;01:00;1;23;22;0;0;1;0
02.07.2016;01:00;2;18;16;0;0;1;1
02.07.2016;01:00;3;22;16;0;0;3;3
02.07.2016;01:00;4;20;17;0;1;0;2
02.07.2016;01:00;6;1;1;0;0;0;0
02.07.2016;02:00;1;11;10;0;0;1;0
02.07.2016;02:00;2;9;9;0;0;0;0
02.07.2016;02:00;3;27;23;0;0;2;2
02.07.2016;02:00;4;12;11;1;0;0;0
02.07.2016;02:00;6;0;0;0;0;0;0
02.07.2016;03:00;1;8;8;0;0;0;0
02.07.2016;03:00;2;3;3;0;0;0;0
02.07.2016;03:00;3;10;7;1;0;1;1
02.07.2016;03:00;4;10;10;0;0;0;0
02.07.2016;03:00;6;0;0;0;0;0;0
02.07.2016;05:00;1;5;4;0;0;1;0
02.07.2016;05:00;2;8;8;0;0;0;0
02.07.2016;05:00;3;5;5;0;0;0;0
02.07.2016;05:00;4;1;0;0;0;1;0
02.07.2016;05:00;6;0;0;0;0;0;0
02.07.2016;06:00;1;4;4;0;0;0;0
02.07.2016;06:00;2;3;3;0;0;0;0
02.07.2016;06:00;3;1;1;0;0;0;0
02.07.2016;06:00;4;2;2;0;0;0;0
02.07.2016;06:00;6;1;0;0;1;0;0
02.07.2016;07:00;1;6;6;0;0;0;0
02.07.2016;07:00;2;13;11;0;0;1;1
02.07.2016;07:00;3;8;5;0;1;1;1
02.07.2016;07:00;4;9;5;0;2;1;1
02.07.2016;07:00;6;2;0;0;1;0;1
02.07.2016;08:00;1;11;9;0;1;1;0
02.07.2016;08:00;2;23;18;0;2;1;2
02.07.2016;08:00;3;18;10;1;2;2;3
02.07.2016;08:00;4;25;18;1;4;1;1
02.07.2016;08:00;6;0;0;0;0;0;0
02.07.2016;09:00;1;13;11;0;1;1;0
02.07.2016;09:00;2;28;24;2;0;2;0
02.07.2016;09:00;3;37;28;1;4;2;2
02.07.2016;09:00;4;33;30;1;2;0;0
02.07.2016;09:00;6;2;1;0;1;0;0
02.07.2016;10:00;1;38;34;2;1;1;0
02.07.2016;10:00;2;51;46;1;3;1;0
02.07.2016;10:00;3;88;79;3;1;2;3
02.07.2016;10:00;4;150;149;0;0;0;1
02.07.2016;10:00;6;5;0;0;1;3;1
02.07.2016;11:00;1;82;69;3;8;1;1
02.07.2016;11:00;2;102;99;0;3;0;0
02.07.2016;11:00;3;229;211;2;8;5;3
02.07.2016;11:00;4;354;345;4;5;0;0
02.07.2016;11:00;6;9;2;0;0;4;3
02.07.2016;12:00;1;137;126;2;8;1;0
02.07.2016;12:00;2;170;157;6;7;0;0
02.07.2016;12:00;3;354;339;3;5;4;3
02.07.2016;12:00;4;496;482;4;10;0;0
02.07.2016;12:00;6;9;0;0;0;6;3
02.07.2016;13:00;1;170;155;4;9;1;1
02.07.2016;13:00;2;216;208;4;3;1;0
02.07.2016;13:00;3;522;504;5;8;2;3
02.07.2016;13:00;4;603;593;4;6;0;0
02.07.2016;13:00;6;7;0;0;1;3;3
02.07.2016;14:00;1;175;165;4;6;0;0
02.07.2016;14:00;2;225;217;4;3;1;0
02.07.2016;14:00;3;614;593;8;8;2;3
02.07.2016;14:00;4;672;651;9;12;0;0
02.07.2016;14:00;6;8;0;1;0;4;3
02.07.2016;15:00;1;221;207;3;11;0;0
02.07.2016;15:00;2;261;251;5;5;0;0
02.07.2016;15:00;3;714;690;8;7;5;4
02.07.2016;15:00;4;697;681;8;8;0;0
02.07.2016;15:00;6;11;3;0;1;4;3
02.07.2016;16:00;1;217;209;0;7;0;1
02.07.2016;16:00;2;208;201;1;4;2;0
02.07.2016;16:00;3;618;602;4;5;4;3
02.07.2016;16:00;4;661;645;5;9;2;0
02.07.2016;16:00;6;9;4;0;1;1;3
02.07.2016;17:00;1;192;188;0;3;1;0
02.07.2016;17:00;2;161;154;1;3;2;1
02.07.2016;17:00;3;531;509;7;7;5;3
02.07.2016;17:00;4;496;486;7;3;0;0
02.07.2016;17:00;6;6;1;0;1;1;3
02.07.2016;18:00;1;171;167;2;1;1;0
02.07.2016;18:00;2;126;120;3;2;1;0
02.07.2016;18:00;3;522;506;7;2;4;3
02.07.2016;18:00;4;380;369;9;0;1;1
02.07.2016;18:00;6;4;0;0;1;1;2
02.07.2016;19:00;1;163;159;2;1;1;0
02.07.2016;19:00;2;102;100;2;0;0;0
02.07.2016;19:00;3;426;410;5;5;3;3
02.07.2016;19:00;4;164;159;4;0;1;0
02.07.2016;19:00;6;5;0;0;1;2;2
02.07.2016;20:00;1;80;79;0;0;1;0
02.07.2016;20:00;2;77;71;3;2;1;0
02.07.2016;20:00;3;159;149;2;2;3;3
02.07.2016;20:00;4;141;138;2;1;0;0
02.07.2016;20:00;6;5;1;0;1;1;2
02.07.2016;21:00;1;47;46;0;0;1;0
02.07.2016;21:00;2;45;41;1;1;2;0
02.07.2016;21:00;3;102;94;1;1;2;4
02.07.2016;21:00;4;69;66;1;1;1;0
02.07.2016;21:00;6;4;1;0;0;0;3
02.07.2016;22:00;1;31;30;0;0;1;0
02.07.2016;22:00;2;21;20;0;0;1;0
02.07.2016;22:00;3;41;35;0;0;3;3
02.07.2016;22:00;4;38;37;0;0;1;0
02.07.2016;22:00;6;4;0;0;1;2;1
02.07.2016;23:00;1;23;22;0;0;1;0
02.07.2016;23:00;2;14;13;0;0;0;1
02.07.2016;23:00;3;39;32;1;1;2;3
02.07.2016;23:00;4;14;13;0;0;1;0
02.07.2016;23:00;6;4;0;0;0;2;2
02.07.2016;24:00;1;20;18;0;1;1;0
02.07.2016;24:00;2;10;6;0;0;4;0
02.07.2016;24:00;3;22;16;0;1;2;3
02.07.2016;24:00;4;22;19;0;1;1;1
02.07.2016;24:00;6;2;0;0;0;0;2
03.07.2016;01:00;1;18;16;1;1;0;0
03.07.2016;01:00;2;13;12;0;0;1;0
03.07.2016;01:00;3;24;18;0;1;2;3
03.07.2016;01:00;4;18;16;1;0;0;1
03.07.2016;01:00;6;2;0;0;0;0;2
03.07.2016;02:00;1;16;15;0;0;1;0
03.07.2016;02:00;2;5;5;0;0;0;0
03.07.2016;02:00;3;22;19;0;1;1;1
03.07.2016;02:00;4;11;10;0;0;0;1
03.07.2016;02:00;6;0;0;0;0;0;0
03.07.2016;03:00;1;7;7;0;0;0;0
03.07.2016;03:00;2;3;3;0;0;0;0
03.07.2016;03:00;3;8;6;0;1;0;1
03.07.2016;03:00;4;5;3;1;0;1;0
03.07.2016;03:00;6;0;0;0;0;0;0
03.07.2016;04:00;1;19;19;0;0;0;0
03.07.2016;04:00;2;3;3;0;0;0;0
03.07.2016;04:00;3;11;7;0;0;3;1
03.07.2016;04:00;4;2;2;0;0;0;0
03.07.2016;04:00;6;0;0;0;0;0;0
03.07.2016;05:00;1;11;11;0;0;0;0
03.07.2016;05:00;2;5;4;1;0;0;0
03.07.2016;05:00;3;0;0;0;0;0;0
03.07.2016;05:00;4;4;4;0;0;0;0
03.07.2016;05:00;6;0;0;0;0;0;0
03.07.2016;06:00;1;5;5;0;0;0;0
03.07.2016;06:00;2;0;0;0;0;0;0
03.07.2016;06:00;3;3;3;0;0;0;0
03.07.2016;06:00;4;2;2;0;0;0;0
03.07.2016;06:00;6;0;0;0;0;0;0
03.07.2016;07:00;1;4;4;0;0;0;0
03.07.2016;07:00;2;9;6;0;0;2;1
03.07.2016;07:00;3;4;3;0;0;0;1
03.07.2016;07:00;4;2;1;0;0;0;1
03.07.2016;07:00;6;1;0;0;0;1;0
03.07.2016;08:00;1;12;11;0;0;1;0
03.07.2016;08:00;2;9;9;0;0;0;0
03.07.2016;08:00;3;14;10;0;1;2;1
03.07.2016;08:00;4;9;9;0;0;0;0
03.07.2016;08:00;6;3;1;0;0;0;2
03.07.2016;09:00;1;5;5;0;0;0;0
03.07.2016;09:00;2;12;9;0;0;2;1
03.07.2016;09:00;3;15;12;0;0;0;3
03.07.2016;09:00;4;14;12;0;1;1;0
03.07.2016;09:00;6;1;0;0;0;0;1
03.07.2016;10:00;1;11;10;1;0;0;0
03.07.2016;10:00;2;19;15;1;1;1;1
03.07.2016;10:00;3;21;16;0;0;3;2
03.07.2016;10:00;4;20;18;0;1;0;1
03.07.2016;10:00;6;0;0;0;0;0;0
03.07.2016;11:00;1;17;16;0;0;1;0
03.07.2016;11:00;2;28;24;0;0;3;1
03.07.2016;11:00;3;39;33;2;1;2;1
03.07.2016;11:00;4;63;62;1;0;0;0
03.07.2016;11:00;6;2;0;0;1;0;1
03.07.2016;12:00;1;35;32;1;1;1;0
03.07.2016;12:00;2;43;40;3;0;0;0
03.07.2016;12:00;3;56;46;2;1;4;3
03.07.2016;12:00;4;55;50;2;0;1;2
03.07.2016;12:00;6;3;0;0;0;2;1
03.07.2016;13:00;1;66;65;0;0;1;0
03.07.2016;13:00;2;68;65;2;0;1;0
03.07.2016;13:00;3;99;93;2;2;0;2
03.07.2016;13:00;4;96;91;2;0;2;1
03.07.2016;13:00;6;3;0;0;0;1;2
03.07.2016;14:00;1;94;91;1;2;0;0
03.07.2016;14:00;2;87;84;1;0;1;1
03.07.2016;14:00;3;114;104;1;2;2;5
03.07.2016;14:00;4;101;97;2;1;1;0
03.07.2016;14:00;6;3;0;0;0;1;2
03.07.2016;15:00;1;73;71;0;0;2;0
03.07.2016;15:00;2;83;79;0;0;4;0
03.07.2016;15:00;3;108;98;3;0;3;4
03.07.2016;15:00;4;114;111;1;0;1;1
03.07.2016;15:00;6;2;0;0;0;0;2
03.07.2016;16:00;1;77;75;1;0;1;0
03.07.2016;16:00;2;78;74;1;3;0;0
03.07.2016;16:00;3;106;94;3;3;3;3
03.07.2016;16:00;4;202;198;2;2;0;0
03.07.2016;16:00;6;7;2;0;0;2;3
03.07.2016;17:00;1;84;83;0;1;0;0
03.07.2016;17:00;2;89;86;1;0;1;1
03.07.2016;17:00;3;121;113;1;0;3;4
03.07.2016;17:00;4;132;125;0;3;3;1
03.07.2016;17:00;6;3;0;0;0;2;1
03.07.2016;18:00;1;89;85;3;0;1;0
03.07.2016;18:00;2;90;86;2;0;2;0
03.07.2016;18:00;3;153;145;1;1;3;3
03.07.2016;18:00;4;158;152;1;0;4;1
03.07.2016;18:00;6;3;0;0;0;0;3
03.07.2016;19:00;1;87;85;1;0;1;0
03.07.2016;19:00;2;85;82;2;0;0;1
03.07.2016;19:00;3;166;156;0;1;5;4
03.07.2016;19:00;4;100;93;3;3;1;0
03.07.2016;19:00;6;4;0;0;0;2;2
03.07.2016;20:00;1;73;70;1;0;1;1
03.07.2016;20:00;2;54;50;2;0;2;0
03.07.2016;20:00;3;163;138;2;4;11;8
03.07.2016;20:00;4;75;72;0;1;1;1
03.07.2016;20:00;6;3;0;0;0;1;2
03.07.2016;21:00;1;67;65;0;1;1;0
03.07.2016;21:00;2;79;77;0;0;2;0
03.07.2016;21:00;3;133;119;2;2;6;4
03.07.2016;21:00;4;79;75;1;3;0;0
03.07.2016;21:00;6;3;0;0;0;1;2
03.07.2016;22:00;1;35;35;0;0;0;0
03.07.2016;22:00;2;45;40;1;3;1;0
03.07.2016;22:00;3;53;43;0;1;5;4
03.07.2016;22:00;4;43;35;5;2;0;1
03.07.2016;22:00;6;0;0;0;0;0;0
03.07.2016;23:00;1;38;37;0;0;1;0
03.07.2016;23:00;2;17;17;0;0;0;0
03.07.2016;23:00;3;50;43;1;0;4;2
03.07.2016;23:00;4;24;22;0;1;1;0
03.07.2016;23:00;6;2;0;0;0;1;1
03.07.2016;24:00;1;30;30;0;0;0;0
03.07.2016;24:00;2;27;25;0;1;1;0
03.07.2016;24:00;3;36;32;0;0;2;2
03.07.2016;24:00;4;25;23;0;0;1;1
03.07.2016;24:00;6;1;0;0;0;0;1
04.07.2016;01:00;1;22;20;1;0;1;0
04.07.2016;01:00;2;9;9;0;0;0;0
04.07.2016;01:00;3;21;16;0;0;2;3
04.07.2016;01:00;4;8;8;0;0;0;0
04.07.2016;01:00;6;1;0;0;0;0;1
04.07.2016;02:00;1;12;12;0;0;0;0
04.07.2016;02:00;2;4;4;0;0;0;0
04.07.2016;02:00;3;7;7;0;0;0;0
04.07.2016;02:00;4;8;8;0;0;0;0
04.07.2016;02:00;6;0;0;0;0;0;0
04.07.2016;03:00;1;4;3;0;0;0;1
04.07.2016;03:00;2;1;0;1;0;0;0
04.07.2016;03:00;3;3;3;0;0;0;0
04.07.2016;03:00;4;2;2;0;0;0;0
04.07.2016;03:00;6;0;0;0;0;0;0
04.07.2016;04:00;1;2;2;0;0;0;0
04.07.2016;04:00;2;2;2;0;0;0;0
04.07.2016;04:00;3;6;4;1;1;0;0
04.07.2016;04:00;4;2;1;0;1;0;0
04.07.2016;04:00;6;0;0;0;0;0;0
04.07.2016;05:00;1;6;5;0;0;0;1
04.07.2016;05:00;2;1;0;1;0;0;0
04.07.2016;05:00;3;8;8;0;0;0;0
04.07.2016;05:00;4;1;1;0;0;0;0
04.07.2016;05:00;6;0;0;0;0;0;0
04.07.2016;06:00;1;5;3;0;2;0;0
04.07.2016;06:00;2;9;6;0;0;2;1
04.07.2016;06:00;3;13;9;0;3;0;1
04.07.2016;06:00;4;10;6;0;2;1;1
04.07.2016;06:00;6;0;0;0;0;0;0
04.07.2016;07:00;1;45;41;1;2;1;0
04.07.2016;07:00;2;63;54;0;7;2;0
04.07.2016;07:00;3;53;39;1;4;7;2
04.07.2016;07:00;4;42;37;0;1;2;2
04.07.2016;07:00;6;8;2;0;2;3;1
04.07.2016;08:00;1;50;39;7;3;1;0
04.07.2016;08:00;2;124;111;3;6;3;1
04.07.2016;08:00;3;79;49;5;14;8;3
04.07.2016;08:00;4;138;113;4;16;4;1
04.07.2016;08:00;6;10;1;0;3;3;3
04.07.2016;09:00;1;53;42;6;3;1;1
04.07.2016;09:00;2;100;94;3;0;3;0
04.07.2016;09:00;3;119;87;5;17;5;5
04.07.2016;09:00;4;158;129;8;15;4;2
04.07.2016;09:00;6;10;0;0;2;4;4
04.07.2016;11:00;1;117;105;5;6;1;0
04.07.2016;11:00;2;149;140;4;4;1;0
04.07.2016;11:00;3;261;225;5;20;5;6
04.07.2016;11:00;4;327;309;6;11;1;0
04.07.2016;11:00;6;11;1;0;2;3;5
04.07.2016;12:00;1;135;123;4;6;1;1
04.07.2016;12:00;2;181;162;9;9;1;0
04.07.2016;12:00;3;390;356;9;12;6;7
04.07.2016;12:00;4;451;430;8;10;0;3
04.07.2016;12:00;6;7;0;0;0;3;4
04.07.2016;13:00;1;148;139;3;5;1;0
04.07.2016;13:00;2;179;172;2;3;0;2
04.07.2016;13:00;3;431;397;6;15;6;7
04.07.2016;13:00;4;497;470;7;18;1;1
04.07.2016;13:00;6;10;0;0;1;4;5
04.07.2016;14:00;1;180;167;6;6;1;0
04.07.2016;14:00;2;211;199;7;3;2;0
04.07.2016;14:00;3;512;476;9;14;8;5
04.07.2016;14:00;4;506;470;13;22;1;0
04.07.2016;14:00;6;13;0;0;2;5;6
04.07.2016;15:00;1;200;189;1;8;0;2
04.07.2016;15:00;2;184;170;3;7;3;1
04.07.2016;15:00;3;537;496;10;16;6;9
04.07.2016;15:00;4;452;429;6;14;1;2
04.07.2016;15:00;6;9;0;0;1;5;3
04.07.2016;16:00;1;290;274;9;5;2;0
04.07.2016;16:00;2;221;199;8;11;3;0
04.07.2016;16:00;3;601;562;10;14;10;5
04.07.2016;16:00;4;508;489;9;8;2;0
04.07.2016;16:00;6;14;1;0;3;5;5
04.07.2016;17:00;1;224;213;0;7;2;2
04.07.2016;17:00;2;176;166;5;2;2;1
04.07.2016;17:00;3;485;453;4;11;11;6
04.07.2016;17:00;4;401;379;10;9;2;1
04.07.2016;17:00;6;15;3;1;2;5;4
04.07.2016;19:00;1;171;159;3;6;2;1
04.07.2016;19:00;2;134;123;2;8;1;0
04.07.2016;19:00;3;427;405;3;3;6;10
04.07.2016;19:00;4;377;363;5;9;0;0
04.07.2016;19:00;6;5;0;0;0;2;3
04.07.2016;20:00;1;133;126;2;4;1;0
04.07.2016;20:00;2;127;122;1;2;2;0
04.07.2016;20:00;3;380;367;2;3;4;4
04.07.2016;20:00;4;392;382;3;5;1;1
04.07.2016;20:00;6;6;2;0;0;0;4
04.07.2016;21:00;1;120;117;0;1;2;0
04.07.2016;21:00;2;77;72;2;2;1;0
04.07.2016;21:00;3;360;349;3;1;3;4
04.07.2016;21:00;4;236;232;1;3;0;0
04.07.2016;21:00;6;5;1;0;0;2;2
04.07.2016;22:00;1;88;87;0;0;1;0
04.07.2016;22:00;2;63;60;1;1;1;0
04.07.2016;22:00;3;236;226;0;4;3;3
04.07.2016;22:00;4;91;87;1;2;1;0
04.07.2016;22:00;6;4;0;0;0;1;3
04.07.2016;23:00;1;39;38;0;0;1;0
04.07.2016;23:00;2;31;29;2;0;0;0
04.07.2016;23:00;3;68;61;0;0;3;4
04.07.2016;23:00;4;37;33;1;1;0;2
04.07.2016;23:00;6;7;1;0;0;4;2
04.07.2016;24:00;1;17;16;0;0;1;0
04.07.2016;24:00;2;21;18;1;0;1;1
04.07.2016;24:00;3;25;19;0;0;3;3
04.07.2016;24:00;4;12;9;0;0;2;1
04.07.2016;24:00;6;1;0;0;0;0;1
05.07.2016;01:00;1;17;16;0;0;1;0
05.07.2016;01:00;2;9;8;0;0;1;0
05.07.2016;01:00;3;17;11;0;0;3;3
05.07.2016;01:00;4;10;10;0;0;0;0
05.07.2016;01:00;6;2;0;0;0;0;2
05.07.2016;02:00;1;9;9;0;0;0;0
05.07.2016;02:00;2;2;2;0;0;0;0
05.07.2016;02:00;3;8;6;0;0;0;2
05.07.2016;02:00;4;6;6;0;0;0;0
05.07.2016;02:00;6;0;0;0;0;0;0
05.07.2016;03:00;1;5;5;0;0;0;0
05.07.2016;03:00;2;7;7;0;0;0;0
05.07.2016;03:00;3;3;3;0;0;0;0
05.07.2016;03:00;4;3;3;0;0;0;0
05.07.2016;03:00;6;0;0;0;0;0;0
05.07.2016;04:00;1;1;1;0;0;0;0
05.07.2016;04:00;2;2;1;1;0;0;0
05.07.2016;04:00;3;2;2;0;0;0;0
05.07.2016;04:00;4;2;1;0;1;0;0
05.07.2016;04:00;6;0;0;0;0;0;0
05.07.2016;05:00;1;2;2;0;0;0;0
05.07.2016;05:00;2;3;3;0;0;0;0
05.07.2016;05:00;3;2;2;0;0;0;0
05.07.2016;05:00;4;1;1;0;0;0;0
05.07.2016;05:00;6;0;0;0;0;0;0
05.07.2016;06:00;1;5;3;0;1;0;1
05.07.2016;06:00;2;12;7;0;2;2;1
05.07.2016;06:00;3;10;6;0;2;0;2
05.07.2016;06:00;4;11;9;0;1;1;0
05.07.2016;06:00;6;0;0;0;0;0;0
05.07.2016;07:00;1;32;29;1;2;0;0
05.07.2016;07:00;2;59;48;2;7;2;0
05.07.2016;07:00;3;35;23;1;3;7;1
05.07.2016;07:00;4;40;32;1;6;1;0
05.07.2016;07:00;6;10;1;0;2;4;3
05.07.2016;08:00;1;53;42;5;4;1;1
05.07.2016;08:00;2;110;102;3;1;3;1
05.07.2016;08:00;3;88;58;4;16;7;3
05.07.2016;08:00;4;114;88;4;17;4;1
05.07.2016;08:00;6;13;1;0;4;5;3
05.07.2016;09:00;1;48;38;4;4;1;1
05.07.2016;09:00;2;89;76;3;6;2;2
05.07.2016;09:00;3;105;72;5;17;7;4
05.07.2016;09:00;4;147;124;5;16;2;0
05.07.2016;09:00;6;7;0;0;3;1;3
05.07.2016;10:00;1;74;61;8;4;0;1
05.07.2016;10:00;2;103;90;3;4;5;1
05.07.2016;10:00;3;168;136;4;18;5;5
05.07.2016;10:00;4;188;169;4;15;0;0
05.07.2016;10:00;6;8;0;0;1;4;3
05.07.2016;11:00;1;98;82;6;5;1;4
05.07.2016;11:00;2;127;112;7;3;3;2
05.07.2016;11:00;3;252;222;6;13;6;5
05.07.2016;11:00;4;300;278;6;13;0;3
05.07.2016;11:00;6;9;1;0;2;3;3
05.07.2016;12:00;1;128;113;7;7;1;0
05.07.2016;12:00;2;163;152;5;4;1;1
05.07.2016;12:00;3;347;311;7;14;6;9
05.07.2016;12:00;4;398;374;9;10;1;4
05.07.2016;12:00;6;9;0;0;1;4;4
05.07.2016;13:00;1;135;124;3;7;1;0
05.07.2016;13:00;2;155;149;5;1;0;0
05.07.2016;13:00;3;401;364;9;16;3;9
05.07.2016;13:00;4;433;413;7;11;2;0
05.07.2016;13:00;6;11;0;0;2;3;6
05.07.2016;14:00;1;160;147;5;6;1;1
05.07.2016;14:00;2;153;138;6;5;3;1
05.07.2016;14:00;3;453;420;6;14;7;6
05.07.2016;14:00;4;423;398;12;12;0;1
05.07.2016;14:00;6;12;1;0;2;5;4
05.07.2016;15:00;1;179;162;8;9;0;0
05.07.2016;15:00;2;154;139;5;7;3;0
05.07.2016;15:00;3;476;445;5;14;4;8
05.07.2016;15:00;4;389;369;9;9;1;1
05.07.2016;15:00;6;10;1;0;0;3;6
05.07.2016;16:00;1;268;256;7;4;1;0
05.07.2016;16:00;2;208;192;6;6;3;1
05.07.2016;16:00;3;541;510;7;10;9;5
05.07.2016;16:00;4;393;383;6;2;1;1
05.07.2016;16:00;6;12;0;0;2;5;5
05.07.2016;17:00;1;230;219;1;6;3;1
05.07.2016;17:00;2;169;164;1;3;1;0
05.07.2016;17:00;3;479;448;8;8;9;6
05.07.2016;17:00;4;389;375;8;6;0;0
05.07.2016;17:00;6;14;1;0;1;7;5
05.07.2016;18:00;1;153;147;1;3;2;0
05.07.2016;18:00;2;128;118;3;2;4;1
05.07.2016;18:00;3;423;393;7;8;9;6
05.07.2016;18:00;4;391;381;4;3;2;1
05.07.2016;18:00;6;9;2;0;1;2;4
05.07.2016;19:00;1;136;126;3;6;1;0
05.07.2016;19:00;2;106;100;4;2;0;0
05.07.2016;19:00;3;390;368;7;4;4;7
05.07.2016;19:00;4;374;357;11;5;1;0
05.07.2016;19:00;6;6;0;0;0;3;3
05.07.2016;21:00;1;117;115;0;0;2;0
05.07.2016;21:00;2;85;80;2;1;2;0
05.07.2016;21:00;3;316;305;1;3;4;3
05.07.2016;21:00;4;221;215;2;2;2;0
05.07.2016;21:00;6;2;0;0;0;1;1
05.07.2016;22:00;1;83;82;0;0;1;0
05.07.2016;22:00;2;78;74;2;0;2;0
05.07.2016;22:00;3;204;195;1;3;2;3
05.07.2016;22:00;4;87;86;1;0;0;0
05.07.2016;22:00;6;5;0;0;1;2;2
05.07.2016;23:00;1;35;33;1;0;1;0
05.07.2016;23:00;2;35;32;0;2;1;0
05.07.2016;23:00;3;62;56;1;2;0;3
05.07.2016;23:00;4;41;39;0;1;1;0
05.07.2016;23:00;6;4;1;0;0;0;3
05.07.2016;24:00;1;21;20;0;0;1;0
05.07.2016;24:00;2;22;18;0;0;3;1
